"timestamp","speed","direction"
2018-01-12 22:00:00,0.67,272
2018-01-12 22:10:00,1.55,336
2018-01-12 22:20:00,2.81,313
2018-01-12 22:30:00,5.04,309
2018-01-12 22:40:00,4.36,346
2018-01-12 22:50:00,3.36,7
2018-01-12 23:00:00,3.93,349
2018-01-12 23:10:00,3.97,344
2018-01-12 23:20:00,3.72,28
2018-01-12 23:30:00,4.45,95
2018-01-12 23:40:00,3.9,91
2018-01-12 23:50:00,7.75,94
2018-01-13 00:00:00,7.61,104
2018-01-13 00:10:00,7.08,105
2018-01-13 00:20:00,7.24,115
2018-01-13 00:30:00,4.06,84
2018-01-13 00:40:00,2.87,357
2018-01-13 00:50:00,4.42,15
2018-01-13 01:00:00,6.78,60
2018-01-13 01:10:00,6.13,84
2018-01-13 01:20:00,4.91,86
2018-01-13 01:30:00,4.68,88
2018-01-13 01:40:00,6.03,88
2018-01-13 01:50:00,6.01,76
2018-01-13 02:00:00,6,31
2018-01-13 02:10:00,6.33,12
2018-01-13 02:20:00,6.92,15
2018-01-13 02:30:00,5.22,5
2018-01-13 02:40:00,4.63,30
2018-01-13 02:50:00,5.38,53
2018-01-13 03:00:00,5.6,54
2018-01-13 03:10:00,6.29,70
2018-01-13 03:20:00,6.5,75
2018-01-13 03:30:00,6.15,60
2018-01-13 03:40:00,6.05,45
2018-01-13 03:50:00,6.37,34
2018-01-13 04:00:00,6.49,26
2018-01-13 04:10:00,5.93,31
2018-01-13 04:20:00,5.53,28
2018-01-13 04:30:00,5.52,40
2018-01-13 04:40:00,5.59,36
2018-01-13 04:50:00,4.74,59
2018-01-13 05:00:00,4.6,56
2018-01-13 05:10:00,5.02,56
2018-01-13 05:20:00,5.68,53
2018-01-13 05:30:00,4.96,58
2018-01-13 05:40:00,5.33,32
2018-01-13 05:50:00,5.41,30
2018-01-13 06:00:00,2.8,269
2018-01-13 06:10:00,1.79,266
2018-01-13 06:20:00,3.33,254
2018-01-13 06:30:00,2.46,256
2018-01-13 06:40:00,2.15,284
2018-01-13 06:50:00,1.81,323
2018-01-13 07:00:00,2.02,63
2018-01-13 07:10:00,3.17,42
2018-01-13 07:20:00,3.44,27
2018-01-13 07:30:00,3.89,33
2018-01-13 07:40:00,5.44,46
2018-01-13 07:50:00,6.73,43
2018-01-13 08:00:00,6.75,37
2018-01-13 08:10:00,5.58,29
2018-01-13 08:20:00,5.28,20
2018-01-13 08:30:00,5.3,14
2018-01-13 08:40:00,5.89,16
2018-01-13 08:50:00,6.16,8
2018-01-13 09:00:00,7.08,12
2018-01-13 09:10:00,7.41,10
2018-01-13 09:20:00,7.31,6
2018-01-13 09:30:00,6.96,353
2018-01-13 09:40:00,6.16,356
2018-01-13 09:50:00,5.04,3
2018-01-13 10:00:00,5.26,355
2018-01-13 10:10:00,5.42,327
2018-01-13 10:20:00,4.3,342
2018-01-13 10:30:00,3.61,322
2018-01-13 10:40:00,3.76,312
2018-01-13 10:50:00,4.8,315
2018-01-13 11:00:00,3.49,345
2018-01-13 11:10:00,4.67,350
2018-01-13 11:20:00,2.8,5
2018-01-13 11:30:00,3.03,356
2018-01-13 11:40:00,2.81,270
2018-01-13 11:50:00,3,182
2018-01-13 12:00:00,3.83,222
2018-01-13 12:10:00,3.06,311
2018-01-13 12:20:00,4.99,247
2018-01-13 12:30:00,6,237
2018-01-13 12:40:00,5.93,221
2018-01-13 12:50:00,7.19,223
2018-01-13 13:00:00,7.31,226
2018-01-13 13:10:00,7.31,217
2018-01-13 13:20:00,7.45,224
2018-01-13 13:30:00,9.3,229
2018-01-13 13:40:00,8.48,224
2018-01-13 13:50:00,8.16,214
2018-01-13 14:00:00,7.32,197
2018-01-13 14:10:00,8.96,216
2018-01-13 14:20:00,8.05,216
2018-01-13 14:30:00,9.3,199
2018-01-13 14:40:00,7.95,204
2018-01-13 14:50:00,9.38,222
2018-01-13 15:00:00,8.79,207
2018-01-13 15:10:00,8.96,215
2018-01-13 15:20:00,9.05,202
2018-01-13 15:30:00,8.9,207
2018-01-13 15:40:00,9.08,215
2018-01-13 15:50:00,9.06,204
2018-01-13 16:00:00,9.4,215
2018-01-13 16:10:00,8.97,214
2018-01-13 16:20:00,9.4,209
2018-01-13 16:30:00,9.13,211
2018-01-13 16:40:00,8.74,209
2018-01-13 16:50:00,8.59,223
2018-01-13 17:00:00,8.51,215
2018-01-13 17:10:00,8.37,214
2018-01-13 17:20:00,8.02,215
2018-01-13 17:30:00,7.96,211
2018-01-13 17:40:00,7.27,221
2018-01-13 17:50:00,7.23,219
2018-01-13 18:00:00,6.58,218
2018-01-13 18:10:00,6.66,204
2018-01-13 18:20:00,6.48,205
2018-01-13 18:30:00,6.41,204
2018-01-13 18:40:00,5.78,207
2018-01-13 18:50:00,5.85,207
2018-01-13 19:00:00,5.72,196
2018-01-13 19:10:00,5.74,199
2018-01-13 19:20:00,5.77,205
2018-01-13 19:30:00,5.14,205
2018-01-13 19:40:00,4.75,202
2018-01-13 19:50:00,4.13,205
2018-01-13 20:00:00,3.65,207
2018-01-13 20:10:00,3.7,201
2018-01-13 20:20:00,3.02,203
2018-01-13 20:30:00,2.81,193
2018-01-13 20:40:00,2.59,190
2018-01-13 20:50:00,1.62,169
2018-01-13 21:00:00,2.26,165
2018-01-13 21:10:00,2.41,165
2018-01-13 21:20:00,2.53,171
2018-01-13 21:30:00,1.67,119
2018-01-13 21:40:00,2.46,58
2018-01-13 21:50:00,2.28,7
2018-01-13 22:00:00,1.62,3
2018-01-13 22:10:00,2.31,30
2018-01-13 22:20:00,2.2,44
2018-01-13 22:30:00,4.58,51
2018-01-13 22:40:00,7.02,59
2018-01-13 22:50:00,6.82,65
2018-01-13 23:00:00,7.05,62
2018-01-13 23:10:00,7.67,61
2018-01-13 23:20:00,8.31,56
2018-01-13 23:30:00,8.39,54
2018-01-13 23:40:00,8.79,53
2018-01-13 23:50:00,9.12,51
2018-01-14 00:00:00,8.14,57
2018-01-14 00:10:00,8,60
2018-01-14 00:20:00,7.95,55
2018-01-14 00:30:00,7.87,57
2018-01-14 00:40:00,7.87,59
2018-01-14 00:50:00,7.17,62
2018-01-14 01:00:00,8.48,55
2018-01-14 01:10:00,7.42,66
2018-01-14 01:20:00,5.83,69
2018-01-14 01:30:00,5.92,64
2018-01-14 01:40:00,5.67,66
2018-01-14 01:50:00,5.85,67
2018-01-14 02:00:00,6.15,65
2018-01-14 02:10:00,7.24,68
2018-01-14 02:20:00,7.17,70
2018-01-14 02:30:00,6.38,68
2018-01-14 02:40:00,5.06,25
2018-01-14 02:50:00,6.12,13
2018-01-14 03:00:00,6.86,19
2018-01-14 03:10:00,7.03,34
2018-01-14 03:20:00,6.72,43
2018-01-14 03:30:00,5.88,53
2018-01-14 03:40:00,5.41,49
2018-01-14 03:50:00,5,32
2018-01-14 04:00:00,5.04,27
2018-01-14 04:10:00,5.19,45
2018-01-14 04:20:00,5.2,56
2018-01-14 04:30:00,5.01,53
2018-01-14 04:40:00,4.68,46
2018-01-14 04:50:00,3.92,39
2018-01-14 05:00:00,3.7,42
2018-01-14 05:10:00,4.31,55
2018-01-14 05:20:00,3.71,57
2018-01-14 05:30:00,4.58,54
2018-01-14 05:40:00,6.18,64
2018-01-14 05:50:00,7.7,68
2018-01-14 06:00:00,8.58,69
2018-01-14 06:10:00,8.58,70
2018-01-14 06:20:00,7.85,69
2018-01-14 06:30:00,8.34,61
2018-01-14 06:40:00,8.68,68
2018-01-14 06:50:00,8.56,72
2018-01-14 07:00:00,8.89,73
2018-01-14 07:10:00,8.81,70
2018-01-14 07:20:00,8.35,65
2018-01-14 07:30:00,9.63,47
2018-01-14 07:40:00,10.61,43
2018-01-14 07:50:00,10.61,39
2018-01-14 08:00:00,10.64,35
2018-01-14 08:10:00,11.36,30
2018-01-14 08:20:00,10.7,32
2018-01-14 08:30:00,10.63,31
2018-01-14 08:40:00,10.64,27
2018-01-14 08:50:00,10.15,27
2018-01-14 09:00:00,10.17,31
2018-01-14 09:10:00,9.73,33
2018-01-14 09:20:00,9.59,30
2018-01-14 09:30:00,9.15,28
2018-01-14 09:40:00,8.81,27
2018-01-14 09:50:00,8.35,25
2018-01-14 10:00:00,8.12,34
2018-01-14 10:10:00,7.14,23
2018-01-14 10:20:00,6.6,9
2018-01-14 10:30:00,6.18,12
2018-01-14 10:40:00,6.16,3
2018-01-14 10:50:00,6.97,357
2018-01-14 11:00:00,7.34,7
2018-01-14 11:10:00,7.12,358
2018-01-14 11:20:00,6.5,348
2018-01-14 11:30:00,7.33,351
2018-01-14 11:40:00,5.53,358
2018-01-14 11:50:00,5.34,326
2018-01-14 12:00:00,4.98,324
2018-01-14 12:10:00,4.72,319
2018-01-14 12:20:00,5.25,327
2018-01-14 12:30:00,4.33,360
2018-01-14 12:40:00,4.7,283
2018-01-14 12:50:00,7.66,239
2018-01-14 13:00:00,10.82,212
2018-01-14 13:10:00,8.51,217
2018-01-14 13:20:00,9.29,217
2018-01-14 13:30:00,11.53,214
2018-01-14 13:40:00,11.51,210
2018-01-14 13:50:00,9.78,216
2018-01-14 14:00:00,10.71,216
2018-01-14 14:10:00,10.48,202
2018-01-14 14:20:00,10.06,203
2018-01-14 14:30:00,9.46,211
2018-01-14 14:40:00,10.37,208
2018-01-14 14:50:00,9.88,201
2018-01-14 15:00:00,10.1,209
2018-01-14 15:10:00,9.6,219
2018-01-14 15:20:00,9.24,221
2018-01-14 15:30:00,8.82,216
2018-01-14 15:40:00,8.29,220
2018-01-14 15:50:00,7.8,216
2018-01-14 16:00:00,8.15,215
2018-01-14 16:10:00,7.7,212
2018-01-14 16:20:00,8.17,222
2018-01-14 16:30:00,7.59,210
2018-01-14 16:40:00,8.4,212
2018-01-14 16:50:00,8.74,217
2018-01-14 17:00:00,8.74,216
2018-01-14 17:10:00,9.09,209
2018-01-14 17:20:00,7.43,207
2018-01-14 17:30:00,7.4,216
2018-01-14 17:40:00,6.98,216
2018-01-14 17:50:00,6.7,216
2018-01-14 18:00:00,6.89,220
2018-01-14 18:10:00,6.92,218
2018-01-14 18:20:00,7.09,216
2018-01-14 18:30:00,6.89,223
2018-01-14 18:40:00,6.68,217
2018-01-14 18:50:00,5.72,220
2018-01-14 19:00:00,5.96,218
2018-01-14 19:10:00,6.03,208
2018-01-14 19:20:00,5.9,204
2018-01-14 19:30:00,5.39,198
2018-01-14 19:40:00,4.61,205
2018-01-14 19:50:00,4.85,203
2018-01-14 20:00:00,4.44,204
2018-01-14 20:10:00,3.85,209
2018-01-14 20:20:00,3.4,204
2018-01-14 20:30:00,2.79,195
2018-01-14 20:40:00,1.88,160
2018-01-14 20:50:00,2.52,139
2018-01-14 21:00:00,2.99,142
2018-01-14 21:10:00,3.44,157
2018-01-14 21:20:00,3.16,167
2018-01-14 21:30:00,3.16,163
2018-01-14 21:40:00,2.85,121
2018-01-14 21:50:00,2.36,128
2018-01-14 22:00:00,2.16,108
2018-01-14 22:10:00,2.6,72
2018-01-14 22:20:00,3.35,40
2018-01-14 22:30:00,3.78,36
2018-01-14 22:40:00,3.47,48
2018-01-14 22:50:00,3.28,55
2018-01-14 23:00:00,3.48,53
2018-01-14 23:10:00,2.37,52
2018-01-14 23:20:00,2.31,52
2018-01-14 23:30:00,2.3,70
2018-01-14 23:40:00,2.05,85
2018-01-14 23:50:00,1.58,98
2018-01-15 00:00:00,2.42,87
2018-01-15 00:10:00,2.77,73
2018-01-15 00:20:00,3.12,73
2018-01-15 00:30:00,2.63,71
2018-01-15 00:40:00,2.13,61
2018-01-15 00:50:00,3.18,61
2018-01-15 01:00:00,3.63,69
2018-01-15 01:10:00,3.2,69
2018-01-15 01:20:00,2.58,71
2018-01-15 01:30:00,2.1,72
2018-01-15 01:40:00,3.17,67
2018-01-15 01:50:00,3.42,73
2018-01-15 02:00:00,3.09,78
2018-01-15 02:10:00,2.8,79
2018-01-15 02:20:00,2.52,82
2018-01-15 02:30:00,2.51,81
2018-01-15 02:40:00,3.1,74
2018-01-15 02:50:00,3.16,78
2018-01-15 03:00:00,2.53,85
2018-01-15 03:10:00,2.72,76
2018-01-15 03:20:00,2.77,72
2018-01-15 03:30:00,2.72,74
2018-01-15 03:40:00,2.57,75
2018-01-15 03:50:00,2.95,75
2018-01-15 04:00:00,2.81,77
2018-01-15 04:10:00,2.46,77
2018-01-15 04:20:00,2.68,79
2018-01-15 04:30:00,2.7,74
2018-01-15 04:40:00,2.49,69
2018-01-15 04:50:00,2.77,71
2018-01-15 05:00:00,2.83,74
2018-01-15 05:10:00,3.03,70
2018-01-15 05:20:00,3.59,71
2018-01-15 05:30:00,3.38,73
2018-01-15 05:40:00,3.16,75
2018-01-15 05:50:00,3.21,76
2018-01-15 06:00:00,2.5,83
2018-01-15 06:10:00,2.83,75
2018-01-15 06:20:00,3.27,75
2018-01-15 06:30:00,3.1,81
2018-01-15 06:40:00,2.94,82
2018-01-15 06:50:00,2.76,79
2018-01-15 07:00:00,2.34,83
2018-01-15 07:10:00,1.36,99
2018-01-15 07:20:00,1.12,126
2018-01-15 07:30:00,0.89,134
2018-01-15 07:40:00,1.04,161
2018-01-15 07:50:00,0.84,214
2018-01-15 08:00:00,1.12,193
2018-01-15 08:10:00,1.85,195
2018-01-15 08:20:00,1.77,215
2018-01-15 08:30:00,2.04,203
2018-01-15 08:40:00,1.98,204
2018-01-15 08:50:00,2.68,208
2018-01-15 09:00:00,2.96,199
2018-01-15 09:10:00,2.77,210
2018-01-15 09:20:00,3.07,217
2018-01-15 09:30:00,3.02,216
2018-01-15 09:40:00,3.42,225
2018-01-15 09:50:00,3.16,202
2018-01-15 10:00:00,2.8,222
2018-01-15 10:10:00,3.48,215
2018-01-15 10:20:00,3.92,230
2018-01-15 10:30:00,3.68,239
2018-01-15 10:40:00,3.03,235
2018-01-15 10:50:00,3.73,212
2018-01-15 11:00:00,3.76,238
2018-01-15 11:10:00,4.4,238
2018-01-15 11:20:00,3.88,218
2018-01-15 11:30:00,3.25,235
2018-01-15 11:40:00,4.74,227
2018-01-15 11:50:00,4.1,162
2018-01-15 12:00:00,4.7,213
2018-01-15 12:10:00,5.71,198
2018-01-15 12:20:00,4.12,178
2018-01-15 12:30:00,4.16,236
2018-01-15 12:40:00,5.61,208
2018-01-15 12:50:00,6.6,214
2018-01-15 13:00:00,6.28,205
2018-01-15 13:10:00,6.25,201
2018-01-15 13:20:00,9.11,213
2018-01-15 13:30:00,7.89,199
2018-01-15 13:40:00,8.05,208
2018-01-15 13:50:00,7.49,215
2018-01-15 14:00:00,7.48,203
2018-01-15 14:10:00,7.86,211
2018-01-15 14:20:00,8.96,212
2018-01-15 14:30:00,9.45,216
2018-01-15 14:40:00,9.97,214
2018-01-15 14:50:00,10.65,219
2018-01-15 15:00:00,11.46,214
2018-01-15 15:10:00,11.36,210
2018-01-15 15:20:00,10.11,219
2018-01-15 15:30:00,9.99,221
2018-01-15 15:40:00,9.37,224
2018-01-15 15:50:00,9.46,226
2018-01-15 16:00:00,9.54,222
2018-01-15 16:10:00,8.69,217
2018-01-15 16:20:00,9.31,220
2018-01-15 16:30:00,9.16,220
2018-01-15 16:40:00,9.65,219
2018-01-15 16:50:00,9.51,218
2018-01-15 17:00:00,10.14,223
2018-01-15 17:10:00,9.75,218
2018-01-15 17:20:00,10.63,222
2018-01-15 17:30:00,10.77,215
2018-01-15 17:40:00,10.22,225
2018-01-15 17:50:00,10.42,216
2018-01-15 18:00:00,10.15,217
2018-01-15 18:10:00,10.34,216
2018-01-15 18:20:00,9.93,215
2018-01-15 18:30:00,9.49,220
2018-01-15 18:40:00,9.33,214
2018-01-15 18:50:00,9.38,216
2018-01-15 19:00:00,9.34,217
2018-01-15 19:10:00,8.28,214
2018-01-15 19:20:00,8.17,215
2018-01-15 19:30:00,7.33,212
2018-01-15 19:40:00,6.89,210
2018-01-15 19:50:00,7.08,210
2018-01-15 20:00:00,6.68,206
2018-01-15 20:10:00,5.69,204
2018-01-15 20:20:00,5.83,200
2018-01-15 20:30:00,5.41,191
2018-01-15 20:40:00,5.1,191
2018-01-15 20:50:00,4.78,189
2018-01-15 21:00:00,3.97,192
2018-01-15 21:10:00,2.24,218
2018-01-15 21:20:00,1.75,250
2018-01-15 21:30:00,2.37,216
2018-01-15 21:40:00,2.25,210
2018-01-15 21:50:00,2.42,190
2018-01-15 22:00:00,2.18,183
2018-01-15 22:10:00,2.19,170
2018-01-15 22:20:00,2.27,160
2018-01-15 22:30:00,2.16,159
2018-01-15 22:40:00,2.13,158
2018-01-15 22:50:00,2.29,163
2018-01-15 23:00:00,2.31,170
2018-01-15 23:10:00,2.29,171
2018-01-15 23:20:00,1.83,162
2018-01-15 23:30:00,0.94,101
2018-01-15 23:40:00,1.13,108
2018-01-15 23:50:00,1.73,95
2018-01-16 00:00:00,2.17,80
2018-01-16 00:10:00,2.36,84
2018-01-16 00:20:00,2.7,78
2018-01-16 00:30:00,2.81,70
2018-01-16 00:40:00,3.2,76
2018-01-16 00:50:00,2.96,82
2018-01-16 01:00:00,2.49,84
2018-01-16 01:10:00,2.05,85
2018-01-16 01:20:00,1.57,89
2018-01-16 01:30:00,1.45,101
2018-01-16 01:40:00,1.29,107
2018-01-16 01:50:00,1.45,110
2018-01-16 02:00:00,1.13,109
2018-01-16 02:10:00,1.01,111
2018-01-16 02:20:00,2.1,97
2018-01-16 02:30:00,1.23,114
2018-01-16 02:40:00,1.58,96
2018-01-16 02:50:00,2.14,94
2018-01-16 03:00:00,2.61,89
2018-01-16 03:10:00,2.7,84
2018-01-16 03:20:00,3.15,76
2018-01-16 03:30:00,2.77,73
2018-01-16 03:40:00,2.3,63
2018-01-16 03:50:00,1.59,63
2018-01-16 04:00:00,1.99,70
2018-01-16 04:10:00,2.06,93
2018-01-16 04:20:00,2.04,87
2018-01-16 04:30:00,1.82,90
2018-01-16 04:40:00,2.36,86
2018-01-16 04:50:00,2.59,72
2018-01-16 05:00:00,2.91,77
2018-01-16 05:10:00,2.99,75
2018-01-16 05:20:00,2.95,76
2018-01-16 05:30:00,3.19,70
2018-01-16 05:40:00,3.31,66
2018-01-16 05:50:00,3.2,74
2018-01-16 06:00:00,3.56,80
2018-01-16 06:10:00,3.54,72
2018-01-16 06:20:00,3.47,71
2018-01-16 06:30:00,3.19,75
2018-01-16 06:40:00,2.89,75
2018-01-16 06:50:00,3.08,71
2018-01-16 07:00:00,3.23,67
2018-01-16 07:10:00,2.99,67
2018-01-16 07:20:00,2.01,68
2018-01-16 07:30:00,1.17,54
2018-01-16 07:40:00,0.5,55
2018-01-16 07:50:00,1.46,251
2018-01-16 08:00:00,1.85,268
2018-01-16 08:10:00,1.7,270
2018-01-16 08:20:00,1.79,261
2018-01-16 08:30:00,2.19,261
2018-01-16 08:40:00,2.62,242
2018-01-16 08:50:00,2.74,218
2018-01-16 09:00:00,3.82,214
2018-01-16 09:10:00,3.65,213
2018-01-16 09:20:00,3.31,224
2018-01-16 09:30:00,3.83,189
2018-01-16 09:40:00,4.95,191
2018-01-16 09:50:00,5.57,198
2018-01-16 10:00:00,5.83,192
2018-01-16 10:10:00,5.69,195
2018-01-16 10:20:00,5.54,207
2018-01-16 10:30:00,5.62,199
2018-01-16 10:40:00,5.9,198
2018-01-16 10:50:00,5.04,193
2018-01-16 11:00:00,5.73,194
2018-01-16 11:10:00,5.38,205
2018-01-16 11:20:00,5.39,187
2018-01-16 11:30:00,5.58,203
2018-01-16 11:40:00,5.63,205
2018-01-16 11:50:00,6.09,191
2018-01-16 12:00:00,6.65,199
2018-01-16 12:10:00,6.17,202
2018-01-16 12:20:00,5.83,218
2018-01-16 12:30:00,6.07,215
2018-01-16 12:40:00,6.92,203
2018-01-16 12:50:00,6.4,210
2018-01-16 13:00:00,7.5,221
2018-01-16 13:10:00,8.14,207
2018-01-16 13:20:00,7.43,208
2018-01-16 13:30:00,7.85,218
2018-01-16 13:40:00,6.84,217
2018-01-16 13:50:00,7.49,215
2018-01-16 14:00:00,8.07,205
2018-01-16 14:10:00,7.95,221
2018-01-16 14:20:00,7.79,216
2018-01-16 14:30:00,7.03,214
2018-01-16 14:40:00,8.12,207
2018-01-16 14:50:00,9.07,211
2018-01-16 15:00:00,9.53,217
2018-01-16 15:10:00,9.8,213
2018-01-16 15:20:00,8.64,213
2018-01-16 15:30:00,8.95,214
2018-01-16 15:40:00,8.4,216
2018-01-16 15:50:00,8.89,207
2018-01-16 16:00:00,9.58,211
2018-01-16 16:10:00,9.77,217
2018-01-16 16:20:00,9.72,213
2018-01-16 16:30:00,9.44,206
2018-01-16 16:40:00,8.95,217
2018-01-16 16:50:00,9.07,207
2018-01-16 17:00:00,8.74,214
2018-01-16 17:10:00,9.6,213
2018-01-16 17:20:00,9.37,207
2018-01-16 17:30:00,9.33,209
2018-01-16 17:40:00,9.36,214
2018-01-16 17:50:00,9.15,216
2018-01-16 18:00:00,9.33,214
2018-01-16 18:10:00,8.85,214
2018-01-16 18:20:00,8.59,216
2018-01-16 18:30:00,9.07,216
2018-01-16 18:40:00,9.26,215
2018-01-16 18:50:00,9.2,220
2018-01-16 19:00:00,8.54,218
2018-01-16 19:10:00,8.47,219
2018-01-16 19:20:00,8.21,221
2018-01-16 19:30:00,7.88,221
2018-01-16 19:40:00,7.49,225
2018-01-16 19:50:00,6.92,219
2018-01-16 20:00:00,6.2,218
2018-01-16 20:10:00,5.28,216
2018-01-16 20:20:00,5.89,220
2018-01-16 20:30:00,5.04,211
2018-01-16 20:40:00,4.33,209
2018-01-16 20:50:00,4.35,209
2018-01-16 21:00:00,4.45,208
2018-01-16 21:10:00,3.95,201
2018-01-16 21:20:00,3.4,182
2018-01-16 21:30:00,3.37,172
2018-01-16 21:40:00,3.62,176
2018-01-16 21:50:00,3.69,172
2018-01-16 22:00:00,3.54,170
2018-01-16 22:10:00,3.33,174
2018-01-16 22:20:00,2.86,175
2018-01-16 22:30:00,2.15,169
2018-01-16 22:40:00,2.02,180
2018-01-16 22:50:00,2.01,174
2018-01-16 23:00:00,2.02,173
2018-01-16 23:10:00,1.28,143
2018-01-16 23:20:00,0.86,149
2018-01-16 23:30:00,0.54,182
2018-01-16 23:40:00,0.74,244
2018-01-16 23:50:00,0.98,28
2018-01-17 00:00:00,0.79,46
2018-01-17 00:10:00,0.33,32
2018-01-17 00:20:00,0.53,32
2018-01-17 00:30:00,0.31,32
2018-01-17 00:40:00,0.92,63
2018-01-17 00:50:00,0.98,90
2018-01-17 01:00:00,1.37,72
2018-01-17 01:10:00,1.81,68
2018-01-17 01:20:00,2.11,63
2018-01-17 01:30:00,3,53
2018-01-17 01:40:00,3.62,55
2018-01-17 01:50:00,3.03,57
2018-01-17 02:00:00,1.79,62
2018-01-17 02:10:00,2.82,59
2018-01-17 02:20:00,3.5,62
2018-01-17 02:30:00,3.23,61
2018-01-17 02:40:00,3,65
2018-01-17 02:50:00,2.65,72
2018-01-17 03:00:00,3.28,74
2018-01-17 03:10:00,3.14,79
2018-01-17 03:20:00,2.94,85
2018-01-17 03:30:00,2.17,90
2018-01-17 03:40:00,2.72,74
2018-01-17 03:50:00,3.66,71
2018-01-17 04:00:00,4.4,70
2018-01-17 04:10:00,3.77,74
2018-01-17 04:20:00,3.06,83
2018-01-17 04:30:00,4.23,70
2018-01-17 04:40:00,3.31,75
2018-01-17 04:50:00,2.6,87
2018-01-17 05:00:00,3.5,81
2018-01-17 05:10:00,3.59,72
2018-01-17 05:20:00,2.96,78
2018-01-17 05:30:00,3.51,73
2018-01-17 05:40:00,2.95,79
2018-01-17 05:50:00,2.6,77
2018-01-17 06:00:00,2.84,76
2018-01-17 06:10:00,4.25,67
2018-01-17 06:20:00,3.67,68
2018-01-17 06:30:00,2.63,82
2018-01-17 06:40:00,3.26,74
2018-01-17 06:50:00,3.67,73
2018-01-17 07:00:00,3.09,82
2018-01-17 07:10:00,2.55,86
2018-01-17 07:20:00,1.8,87
2018-01-17 07:30:00,1.16,93
2018-01-17 07:40:00,0.58,70
2018-01-17 07:50:00,0.62,323
2018-01-17 08:00:00,0.97,284
2018-01-17 08:10:00,1.42,282
2018-01-17 08:20:00,1.93,258
2018-01-17 08:30:00,1.62,260
2018-01-17 08:40:00,2.24,244
2018-01-17 08:50:00,3.1,231
2018-01-17 09:00:00,2.92,220
2018-01-17 09:10:00,3,212
2018-01-17 09:20:00,3.76,198
2018-01-17 09:30:00,3.97,184
2018-01-17 09:40:00,3.58,202
2018-01-17 09:50:00,4.52,201
2018-01-17 10:00:00,3.79,218
2018-01-17 10:10:00,3.15,213
2018-01-17 10:20:00,4.26,190
2018-01-17 10:30:00,3.59,197
2018-01-17 10:40:00,3.85,207
2018-01-17 10:50:00,3.77,227
2018-01-17 11:00:00,3.8,218
2018-01-17 11:10:00,3.76,215
2018-01-17 11:20:00,3.72,243
2018-01-17 11:30:00,4.75,210
2018-01-17 11:40:00,3.75,228
2018-01-17 11:50:00,4.06,191
2018-01-17 12:00:00,4.23,226
2018-01-17 12:10:00,4.91,224
2018-01-17 12:20:00,4.55,219
2018-01-17 12:30:00,5,200
2018-01-17 12:40:00,4.69,219
2018-01-17 12:50:00,4.23,216
2018-01-17 13:00:00,3.99,205
2018-01-17 13:10:00,6.7,214
2018-01-17 13:20:00,7.81,215
2018-01-17 13:30:00,8.14,225
2018-01-17 13:40:00,7.98,224
2018-01-17 13:50:00,7.93,215
2018-01-17 14:00:00,7.59,222
2018-01-17 14:10:00,7.83,205
2018-01-17 14:20:00,7.61,208
2018-01-17 14:30:00,8.08,203
2018-01-17 14:40:00,7.96,197
2018-01-17 14:50:00,7.62,203
2018-01-17 15:00:00,7.74,203
2018-01-17 15:10:00,6.76,209
2018-01-17 15:20:00,7.25,198
2018-01-17 15:30:00,6.76,209
2018-01-17 15:40:00,8.22,208
2018-01-17 15:50:00,8.79,209
2018-01-17 16:00:00,9.43,205
2018-01-17 16:10:00,8.93,219
2018-01-17 16:20:00,8.88,212
2018-01-17 16:30:00,8.95,212
2018-01-17 16:40:00,8.64,220
2018-01-17 16:50:00,8.84,218
2018-01-17 17:00:00,8.78,217
2018-01-17 17:10:00,8.44,214
2018-01-17 17:20:00,8.79,209
2018-01-17 17:30:00,8.33,212
2018-01-17 17:40:00,8.38,213
2018-01-17 17:50:00,8.05,215
2018-01-17 18:00:00,8,211
2018-01-17 18:10:00,8.01,212
2018-01-17 18:20:00,8.02,207
2018-01-17 18:30:00,8.31,215
2018-01-17 18:40:00,7.84,216
2018-01-17 18:50:00,7.52,213
2018-01-17 19:00:00,7.08,215
2018-01-17 19:10:00,6.93,215
2018-01-17 19:20:00,6.87,215
2018-01-17 19:30:00,6.12,215
2018-01-17 19:40:00,6.24,217
2018-01-17 19:50:00,5.98,219
2018-01-17 20:00:00,5.03,215
2018-01-17 20:10:00,5.38,221
2018-01-17 20:20:00,4.33,217
2018-01-17 20:30:00,3.79,214
2018-01-17 20:40:00,3.36,208
2018-01-17 20:50:00,2.9,204
2018-01-17 21:00:00,3.08,194
2018-01-17 21:10:00,2.79,191
2018-01-17 21:20:00,2.34,188
2018-01-17 21:30:00,2.08,182
2018-01-17 21:40:00,2.14,191
2018-01-17 21:50:00,1.64,185
2018-01-17 22:00:00,1.55,168
2018-01-17 22:10:00,1.68,165
2018-01-17 22:20:00,1.57,132
2018-01-17 22:30:00,1.55,102
2018-01-17 22:40:00,2.61,87
2018-01-17 22:50:00,3.95,79
2018-01-17 23:00:00,3.69,68
2018-01-17 23:10:00,3.99,56
2018-01-17 23:20:00,4.42,52
2018-01-17 23:30:00,4.5,43
2018-01-17 23:40:00,4.28,42
2018-01-17 23:50:00,4.3,39
2018-01-18 00:00:00,4.06,40
2018-01-18 00:10:00,3.3,23
2018-01-18 00:20:00,3.61,20
2018-01-18 00:30:00,4.22,8
2018-01-18 00:40:00,3.88,30
